sandwich_id,pair,block_number,timestamp,attacker,front_tx,front_sender,front_to,front_tx_index,front_direction,front_amount0_in,front_amount1_in,front_amount0_out,front_amount1_out,front_gas_price,back_tx,back_sender,back_to,back_tx_index,back_amount0_in,back_amount1_in,back_amount0_out,back_amount1_out,back_gas_price,num_victims,victim_txs,victim_total_amount0_in,victim_total_amount1_in,victim_total_amount0_out,victim_total_amount1_out,net_token0,net_token1,profit_usd,gas_cost_eth,gas_cost_usd,net_profit_usd
1,WETH_USDC,10498510,1595276813,0x9021c84f3900b610ab8625d26d739e3b7bff86ab,0x876f3f08a389a916a35cb98a77dd71c37f79a9f8376379d9f11e5042b9b36c6b,0x9021c84f3900b610ab8625d26d739e3b7bff86ab,0x9021c84f3900b610ab8625d26d739e3b7bff86ab,120,0,161819360.0,0.0,0.0,6.81655298771134e+17,62000000000.0,0x82b552b7d8a28a8adc9b6b301e4ea732eb9f4fefcac20c132ceb230d9ccf879a,0x9021c84f3900b610ab8625d26d739e3b7bff86ab,0x9021c84f3900b610ab8625d26d739e3b7bff86ab,181,0.0,3.3039054172221616e+19,7794971079.0,0.0,62000000000.0,1,0x0c53b4d11c2b8c1b9dfa590e72ff053429ac875bc95df1db866c980cce4d789e,10000000000.0,0.0,0.0,4.203256382082571e+19,7633.151719,-32.357398873450485,-11.058335688132502,0.0186,4.394120416578386,-15.452456104710887
2,WETH_USDC,12273361,1618873553,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x176de02061cd4e4a26dcf35f7b36fd24c764527e5427047dfd9812ccd19c4cdf,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x1be574041828303f0bfb5d06a2414f3bd6da1b2a,173,0,300000000.0,0.0,0.0,1.3667933495759568e+17,223000000000.0,0xc4778a798797b6ce1a1206dc12c13dc8278c1293386428c61fe35d484095160e,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x13c38900ed3b6d365dff183fc5d6a665a94ddd0c,226,0.0,1.3309180436490345e+18,2903889001.0,0.0,219000000000.0,1,0xf70d1ec835a74b95c4ee68e17e1406693249d9500182fba3af2657b4069aa23b,10000000000.0,0.0,0.0,4.555978081715291e+18,2603.889001,-1.1942387086914388,-9.574697937684505,0.0663,145.09045970334375,-154.66515764102826
3,WETH_USDC,12573817,1622887121,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0xe8a6be083f96c8a33bde63f03a2a4a6685767cc15711361e7940b100deac79e3,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0,1,0.0,1.173346936603342e+20,315851415762.0,0.0,0.0,0xa1ba431645f3df570eb8aa720cf6f02907f6705b7da2be261ce2a1f36e229684,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,2,315851415762.0,0.0,0.0,1.1824856806812221e+20,0.0,1,0x4e5b8585c65be13f31f7901b3d9e4ec631a119bcbca0da5e55ee4c92486fc41c,0.0,3.5e+20,933534538229.0,0.0,0.0,0.9138744077880198,2478.154188819569,0.0,0.0,2478.154188819569
4,WETH_USDC,12723529,1624897197,0x00000000003b3cc22af3ae1eac0440bcee416b40,0xaff6f139cfba140d6c989d50d7dce5013a2d743d6db7eab670ddfedf66d55d00,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40,0,1,0.0,1.6084979809213166e+20,338483591958.0,0.0,0.0,0xd20eb404773078cf8ba00e397984b998edc106592570ca6569a25245e5049792,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40,2,338483591958.0,0.0,0.0,1.623128188884802e+20,0.0,1,0x68e408b8c865bec210f19a721b269bd0f928ce36ecc03b8e135dfe187ae74dac,0.0,5e+20,1041743553398.0,0.0,0.0,1.4630207963485307,3076.4944689851604,0.0,0.0,3076.4944689851604
5,WETH_USDC,12998450,1628611942,0x83f893cc6610bfc695f8e2d4cd0e6d3033dec77e,0x3fe93dce3ecd5403147e2c41b5b5d4932cf74408c2250d9b14749b450be58662,0x83f893cc6610bfc695f8e2d4cd0e6d3033dec77e,0x83f893cc6610bfc695f8e2d4cd0e6d3033dec77e,0,1,0.0,1.210123681836992e+20,375792481590.0,0.0,60175633644.0,0x3b68007de77704f897af0003a63117ce646c902ca2f4591e0a7aaecf04cbd324,0x83f893cc6610bfc695f8e2d4cd0e6d3033dec77e,0x83f893cc6610bfc695f8e2d4cd0e6d3033dec77e,2,375792481590.0,0.0,0.0,1.215718362453196e+20,60175633644.0,1,0x02c0b1901c22e16406508c94f1f1713e90798532aa080026d37dcb748fc5bf1b,0.0,2.596300412836087e+20,800000000000.0,0.0,0.0,0.5594680616204042,1737.8658679757655,0.0180526900932,56.07675592284841,1681.789112052917
6,WETH_USDC,13198724,1631286395,0x000000000035b5e5ad9019092c665357240f594e,0x248ef26cd6ae1078284858461c79ea465d57668eda7750c1cd53c49713c324ba,0x000000000035b5e5ad9019092c665357240f594e,0x3155acd9f75915fcc21d34035f440da7040bd3ba,0,1,0.0,3.412340536704614e+18,11063998389.0,0.0,120746371102.0,0x9e6d4525891a6aeb3014af8d2a245d8a6093e062aaffb200955d9553c18bb0fb,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,2,11558794225.0,0.0,0.0,3.5445854679339996e+18,120746371102.0,1,0x0c38bffca1745707829742a0126a0002cb764254d65f6d154d2b6c90b23b0a98,0.0,4.5e+18,14586903549.0,0.0,-494.795836,0.13224493122938571,-65.05011525813859,0.0362239113306,117.71393230834748,-182.76404756648606
7,WETH_USDC,13223433,1631617102,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x6ce713c0878daf04322820b33ca7650c72c3b6d65a85b6556de67d2b8b4b35c2,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x684b00a5773679f88598a19976fbeb25a68e9a5f,141,1,0.0,2.478125e+17,823794574.0,0.0,37401766675.0,0x956b3ac46b4d6917d9354c50e4b98cab3634e128c406871c6d5f27ade305fa76,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,299,411186810.0,0.0,0.0,1.2295379618428672e+17,36401766675.0,1,0xa3804be37d2458dfb46ebc52e622a7d1a388a82b410e620254b36bcea3ccf5df,0.0,2.3e+17,764569347.0,0.0,412.607764,-0.12485870381571328,-3.698492574634713,0.0110705300025,36.911570942144884,-40.6100635167796
8,WETH_USDC,13599139,1636690396,0x000000000035b5e5ad9019092c665357240f594e,0x98dc889f078635249e54adae8f4ffcdea71172e8ef499b1afc8ae8107c96dfef,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,0,1,0.0,2.039221386066727e+20,964911557922.0,0.0,118080871963.0,0xb14d73dba3f65084e22364d8e9d50be2ccdebe305bb5c7836792f0c8f1978bd2,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,2,964911557921.0,0.0,0.0,2.0422591319230847e+20,3002130087873.0,1,0x8a660c56e1cf2b7c68fc7714feb3ba1a290dd8cb103e6c774c68d0eed57a9d6e,0.0,1.1642481734610064e+20,545231955375.0,0.0,1e-06,0.30377458563576626,1440.4239826459552,0.4680316439754,2219.2903423451235,-778.8663596991682
9,WETH_USDC,13623552,1637023292,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x413fc86fb9cb659493bb37fda96cfa6fea0a1f7bff36e08cb88c6eb4c74682de,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0xc4fa9fd2e51e41c2be2c3a77c53710b224e1b31d,0,1,0.0,8.682893584388384e+18,38707135099.0,0.0,139192397527.0,0xa71c0c129ca16b4d8765ed2b10ac4d04b78681741ff866c2858939a58e43f65f,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,2,42350747214.0,0.0,0.0,9.446031739716645e+18,4682282936439.0,1,0xff040e1c6cf569c5b4f50458107f51bd238020a843036d467488adb8d748b8f1,0.0,5e+18,22279833734.0,0.0,-3643.612115,0.7631381553282611,-231.38473582527558,0.7232213000948999,3233.746739244932,-3465.1314750702077
10,WETH_USDC,13698659,1638051441,0x00000000a1f2d3063ed639d19a6a56be87e25b1a,0xa5630610c797d6cc9269ba9acb89f2a059991a453c37789b9a8a70ac6790f004,0x00000000a1f2d3063ed639d19a6a56be87e25b1a,0xb8b7c440c36e31686bf1e1bdca76a52e730190fc,4,1,0.0,2.2320518658348652e+18,9087156342.0,0.0,128461678681.0,0x001640a03f5502df630fdf4affd68c1eb36faa1796e172f98998e7b8a5b0f738,0x00000000a1f2d3063ed639d19a6a56be87e25b1a,0x00000000a1f2d3063ed639d19a6a56be87e25b1a,6,9395218316.0,0.0,0.0,2.294393684519663e+18,305366921676.0,1,0xfbac89185d9c49ae94926fc02f8d452c4da8754a53c4f05ac5ad9144fd188228,0.0,3.1403934347419064e+18,12782805652.0,0.0,-308.061974,0.062341818684797955,-53.5263498865676,0.06507429005355,265.69204078349964,-319.21839067006727
11,WETH_USDC,13724034,1638402451,0x000000000035b5e5ad9019092c665357240f594e,0x6a0cd35d723727faba06772ebe5c83d926bda5e80217e392173ba579f75c9663,0x000000000035b5e5ad9019092c665357240f594e,0xb8b7c440c36e31686bf1e1bdca76a52e730190fc,0,1,0.0,3.552508100875336e+18,16200356112.0,0.0,105483293029.0,0xe90244db48cb7d66d2ee7a718a89c5009960e61a91446d74e3f23efa211e6c02,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,2,19139222291.0,0.0,0.0,4.175224221563716e+18,4475564335820.0,1,0x83c2559e04a91c1e3c5b4263837f2042f6461f66adde2505c7310df89014b3be,0.0,1.3e+19,59251818226.0,0.0,-2938.866179,0.6227161206883799,-92.51580517273351,0.68715714432735,3140.901495326789,-3233.4173004995223
12,WETH_USDC,13823726,1639759116,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x71bdf1745d54b194b1cbd3d61bd5c21f19b08d7d2d29aa46a67125ec1e2f213e,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40,0,0,258981782393.0,0.0,0.0,6.593073715077685e+19,108252367282.0,0x49579a1c69f2cbaf1004da870ff43a613b62f6808125b524f8fd03db20aac997,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2,0.0,2.045836714530244e+20,806330588464.0,0.0,7891654389492.0,1,0x1c79a43f5aeae4308189ccf6550f3d9dea1f7e65faca56ea92a70df23aad9f79,776354019393.0,0.0,0.0,1.957428843121734e+20,547348.806071,-138.65293430224753,3360.7544743450126,1.1999860135161,4708.0002794090115,-1347.245805063999
13,WETH_USDC,13924341,1641103738,0x000000000035b5e5ad9019092c665357240f594e,0xd1c345b4ee3f68ce4677f62192782021a01509181d4829741ff85b2c7c034f71,0x000000000035b5e5ad9019092c665357240f594e,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,0,1,0.0,6.77439450966353e+18,25212955687.0,0.0,52777119764.0,0xca37a0624c6f974329ac3ecf61d7808951388e9ac00e10e0c3d975209b43c6ff,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,2,25495035577.0,0.0,0.0,6.821815916218484e+18,289242459073.0,1,0x7a29cbb3a0962131bf43859d07e1b6eee392f135af8965a958b3ab66adabf113,0.0,2.5878061563549577e+19,96200130025.0,0.0,-282.07989,0.04742140655495373,-105.34098623321572,0.05130293682555,191.2053115517957,-296.5462977850114
14,WETH_USDC,13948379,1641424661,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x503235db7151462f6267a373ce627eafd760282eadac12f212255d6dd97d048a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6df34a62f71cf668ae6029afc3a99d2e4c6daccc,26,1,0.0,5.430387955149414e+17,1914457426.0,0.0,158661141571.0,0x1b5de03b41973616dcc48094a4eae121acfb8edc4248d6fe2b2e66142476abd5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,185,214099090.0,0.0,0.0,6.036318761910784e+16,158661141571.0,1,0x6775f38fc61b3c69bdf2e62b797e19f50e8119de6530f8aa2754f974214aa486,0.0,7.698905293119486e+18,27134519222.0,0.0,1700.358336,-0.4826756078958335,-6.706876058723765,0.0475983424713,168.3397156500787,-175.04659170880245
15,WETH_USDC,13973529,1641760340,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x683c584b1bc2cb1ea51be99bcfdd498f364b9ca33c563977b76f1ab0285bfd3e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x30b483c5d6ebefe763cb6a34bf60ba3e7c033f37,156,0,6000000000.0,0.0,0.0,1.868948145353056e+18,158601148201.0,0xffa3ee3c8d9df6409b1edea94664ce0a0b3570e0fba5d2375c8054ccc7d4796b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc88ac988a655b91b70def427c8778b4d43f2048d,167,0.0,2.7e+17,862565039.0,0.0,158400000000.0,1,0xc74e85cff8bee739a0b9fa2833be523694072fc616d76da0168c739211a0a9c3,50000000000.0,0.0,0.0,1.556534140326952e+19,-5137.434961,1.598948145353056,-13.97527287887442,0.04755017223015,152.36353429747857,-166.338807176353
16,WETH_USDC,14023429,1642427590,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x827937476ecb4ae9f70749c45e8a9902257c867593af6f523d9dedf905e729a8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xcb5cea9e0000e02552f520f401d1f6793814c1e2,180,1,0.0,4.084801128115271e+18,13279288015.0,0.0,100318085654.0,0x8da161ae5ed61cc080eb25f983df032c3f03fe4c94b19203ef281c52dcfd23aa,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,210,5000000000.0,0.0,0.0,1.5289607051157048e+18,100318085654.0,1,0x27d2e9278d50f1379480816a1ebea22851891f2aed7e6dffea9070d614b24cbc,0.0,2.984560307193481e+17,970127439.0,0.0,8279.288015,-2.5558404229995664,-54.10710966380975,0.0300954256962,98.12704717967345,-152.23415684348322
17,WETH_USDC,14024133,1642437351,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd8e27caeda2fab575a73fb038e02673dcbc34738e0eb66bd1cb2a9606ca900b4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x819de42d3ab832eaf7111a222a8a5a7419f13b48,2,1,0.0,8.75e+17,2814935567.0,0.0,128022504146.0,0xd353093eb20f7144462f5212555c0aac73a3522f5606b4ff5d78bee7786a0c01,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,161,290358826.0,0.0,0.0,8.971805518112835e+16,128022504146.0,1,0xa96643c448390d6d67078584428de2ccfe8d0a0230a971207c9bd90cd620b81a,0.0,2e+17,643393814.0,0.0,2524.576741,-0.7852819448188717,-9.250984446577604,0.0384067512438,123.92503328001077,-133.17601772658838
18,WETH_USDC,14048657,1642764662,0xdd28d64e40e00af54a0b5147539a515c4a0bc1c5,0x88eb8d02b3adfc24e97b01fd5d1f9f2ff992ee12043a3e1b033e6463943315a7,0xdd28d64e40e00af54a0b5147539a515c4a0bc1c5,0xdd28d64e40e00af54a0b5147539a515c4a0bc1c5,5,1,0.0,9.65164e+19,273537910730.0,0.0,89100000000.0,0xa6440b6081844c98607e7519ceb1fcd0b6a415f393e36d21b5b74c4dd92f17b4,0xdd28d64e40e00af54a0b5147539a515c4a0bc1c5,0xdd28d64e40e00af54a0b5147539a515c4a0bc1c5,7,273537910730.0,0.0,0.0,9.594138502095358e+19,89100000000.0,1,0x8708a367def7d152beda9fae7a18f0fca4c5c6d652184ab2d3fc1154c0a59c2d,0.0,3.229620324735065e+17,912879506.0,0.0,0.0,-0.5750149790464246,-1638.8266226326002,0.02673,76.1820773706013,-1715.0087000032015
19,WETH_USDC,14073532,1643097424,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0xa7202d8ec746e3b9975f242fb979f69d82a1e8a110287fa8dcaca677cfd55842,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x3f61171b1297f6e512c750c172ba86026ab0e820,0,1,0.0,2.1431594835163215e+18,5080304699.0,0.0,65128332366.0,0x3b91956024f396979a8b8df9c5d336a46a1f02558f52ff09bb183c5ecca6d9b0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,2,6571564890.0,0.0,0.0,2.7566337241371433e+18,65128332366.0,1,0xdc85bc1a9e305aae1e44ef48c73232ebbe8d21646eef4954414eef5f08b14228,0.0,7.580949966318982e+18,17966158815.0,0.0,-1491.260191,0.6134742406208218,-32.451431977187895,0.0195384997098,46.46150176733843,-78.91293374452633
20,WETH_USDC,14073978,1643103123,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbceabc6ef0899ddbae1f7a91766eb9e3b3089600938900021c5633d3d28b9bb1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,2,0,6214322212.0,0.0,0.0,2.571453301891552e+18,80186134087.0,0xcd43a4f33dc82a85ed4d80cfc2ccea11b0960c76a564914a986d5dbe2a07a104,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8633d4566dae339ad24d532d9cb44696cb30f423,64,0.0,5.4612086670718746e+17,1312032769.0,0.0,80686134087.0,1,0xf5e59c10d89c27492e39dae1a8e45aa1bdd89a627ef10974409519423456dae2,3205626821.0,0.0,0.0,1.32634291732704e+18,-4902.289443,2.0253324351843647,-21.93689677921975,0.0241308402261,58.1470012004097,-80.08389797962946
21,WETH_USDC,14074243,1643106758,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x50b29702ff6480a9530484e5d56f513ee194bfe23726671117202695940b3d9a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0,0,16156005693.0,0.0,0.0,6.612156884170501e+18,85906225938.0,0xc73f25789775d451bc57c248339ae1df418f3d27bd3bf7568c116e4f8b59827f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x26cb22d3ac61bd51fa228c91281d6075a7143986,60,0.0,2.7199691894636467e+17,660822643.0,0.0,94600000000.0,1,0x7f23d34bc1237324e4f6f1880ef3234a191a848a34b3f3acf93baf4e21d4caf6,8004000000.0,0.0,0.0,3.2749831268405924e+18,-15495.18305,6.340159965224137,-45.06110496702058,0.0270759338907,65.98042993891205,-111.04153490593264
22,WETH_USDC,14173686,1644433944,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x01ef72f73e6cb530defd1901270e30fdaa52356d9dd8f7630fc5502f40d622eb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9db640e18390d2408c71e9927d8518c79d5569c6,75,0,1000000000.0,0.0,0.0,3.0860792687191475e+17,82915571571.0,0x9cd60e1a496d65b6297176c2bca6fb617e9d24f38aca3aa16ba23e75f68955dc,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd14782a6f2512495584a252ffca49b17486a08d3,92,0.0,5e+17,1610526625.0,0.0,82915571571.0,1,0x77978d6c6b77d988f306a8bd16ab6f77d19a8a33417695406a18e9be4dcb81f6,2348695971.0,0.0,0.0,7.248061473127284e+17,610.526625,-0.19139207312808526,-7.804184478005709,0.0248746714713,80.36265815489188,-88.16684263289758
23,WETH_USDC,14223692,1645101518,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6b61040acf24cbf660968af95ed5e6468bec260a94ebe53c62e82c7ab590ba30,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9e11c84ca4d99fb0c705576fc1e455398ec35903,123,1,0.0,2.1177131849527524e+18,6500000000.0,0.0,49674874857.0,0xb3a971a6e9549c69845edf49b50e60a36b338654cff74eef66ba6498b2c495ae,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,240,9136466595.0,0.0,0.0,2.959279125138145e+18,49174874857.0,1,0xc5bd77b4afc1f8af5ed705e48e3b352ed3925dbbf5038574577e8378d2f7c604,0.0,3.020384991386926e+18,9269298347.0,0.0,-2636.466595,0.8415659401853924,-45.796607058322934,0.0148274624571,45.644744102260994,-91.44135116058393
24,WETH_USDC,14298656,1646104895,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc61ab37e75b5f2fe6e741cc2e5d015db12449ffd0080cc712665a729b72883c5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbe9a0af4754700ba746c56df86ee570abf5ad2b5,196,1,0.0,1.5853386282959578e+17,459501943.0,0.0,68723344495.0,0x35ec9b22d52f2a3ac5d048be101a3a76026de0f7005e669d9d6ac06192b4fdd7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9ccd72368c13a92ea738bd885317c2ba5b667fad,374,1000000000.0,0.0,0.0,3.429521751308417e+17,68223344495.0,1,0x391c375c88296c381a69ec53bd3a2fd985bc744766095b0fbc29663dbd068320,0.0,4.460625e+17,1292866606.0,0.0,-540.498057,0.18441831230124595,-4.36843099656312,0.0205420033485,59.71845439406641,-64.08688539062953
25,WETH_USDC,14299356,1646114776,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x46497ca5e3e1987c3c96cbd41278a1c79dbfc6f56641c191faaaa40f0f7f2c15,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x3c70f4faea49e50adc8305f2e1aa0ea326a54ffc,0,0,2852216517.0,0.0,0.0,9.760111332773432e+17,50297130728.0,0x608438fed6feddd51e07481051d299efea5ef198e6be897fc1712eccb2850b46,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,160,0.0,6.93875e+17,2015594540.0,0.0,49297130728.0,1,0x139582ac3ba2048763414284dd5086ac26361584d27da0d332f5b74d6006ff38,49990000.0,0.0,0.0,1.7105798022071024e+16,-836.621977,0.2821361332773432,-14.612034204817292,0.0149391392184,43.52551667763429,-58.137550882451585
26,WETH_USDC,14299433,1646115707,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8340ef0c78b06912ae972f9878e2cff1da37e3a5c7276b348a219142558e7f12,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,7,0,3500000000.0,0.0,0.0,1.2050878820180664e+18,100000000000.0,0x5fb4fd5e62a2050ec77dff57fb9f656ae9cca3b4386907430dddc04938e8942b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb3abdaa3fa4806ee728b2eea61b5776b3081d1a0,164,0.0,2.6547334128684768e+17,766429615.0,0.0,49725894627.0,1,0x525f7eec53ddb73dcbd1ab54d638067fa6b44101ae79e9424ee17e4632951b83,37000000.0,0.0,0.0,1.2739067342646096e+16,-2733.570385,0.9396145407312186,-12.732140235181305,0.02245888419405,65.03410537086961,-77.76624560605092
27,WETH_USDC,14323321,1646434624,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3ac4300acefdc47cf390f52b624a1fb67b7e2f01cc9761bca4c97e74b2cb3cda,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbc562bf2c1445707e5f8df66dbf8eee60cc49a59,257,0,1000000000.0,0.0,0.0,3.8201258851108326e+17,59913642386.0,0xfd550f2f9f4509f78cf8188fed8810bb7fc13f0a9293a24a7d945079597dd467,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9b1f139298b71fa95e42fa37c82542599aeba24c,289,0.0,3.3080078642609754e+17,860780600.0,0.0,59913642386.0,1,0x8e7a72bd97df9e9536201a681a91179e5ec40ed0805f96680f6a7c087fe03d62,1500000000.0,0.0,0.0,5.7300491788209894e+17,-139.2194,0.05121180208498573,-5.5586321749375145,0.0179740927158,46.91166753643757,-52.470299711375084
28,WETH_USDC,14324002,1646444007,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x73de5828a26081204f49182b5fb9becc70ee0b2ecf2ec63cf453102589812c22,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd5a2e90ab922581432702cf2c9943736cdf67a6d,5,1,0.0,5.170450594129034e+18,13459454433.0,0.0,42425762137.0,0x28f99d44ff4cdec804777bbd7f805f38c2d5fb5693ea8cdc9428e0e73105bef9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc0bf97bffa94a50502265c579a3b7086d081664b,338,6850000000.0,0.0,0.0,2.615906014358432e+18,42425762137.0,1,0x2bc8321f0abe3ad8b56103af212734e7107bbd715870a1e7bc5503c63d539aa6,0.0,5.4409007604431846e+17,1416141400.0,0.0,6609.454433,-2.5545445797706026,-60.242906919108464,0.0127277286411,33.231010542153086,-93.47391746126155
29,WETH_USDC,14523246,1649125419,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x962863d21114eaec9df46d74c36de56221934f42f36b7515c340711bd29cde05,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc0bf97bffa94a50502265c579a3b7086d081664b,4,0,10790756342.0,0.0,0.0,3.0585397214929347e+18,85897526825.0,0xa48ce009b32f00091ba2712f6fdca15cdb54d85910db1c75c2281f3361cd5311,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb20c3edef76b1989dca353bfac95db6a0834830d,85,0.0,2.744859640060775e+17,962705371.0,0.0,86397526825.0,1,0xb3b86aa6b2b6788d902839f9886109e62b299dae650a5397eb161e59f7d22b0f,625000000.0,0.0,0.0,1.7713146031814067e+17,-9828.050971,2.7840537574868574,-34.23872727980415,0.0258442580475,90.915561603219,-125.15428888302316
30,WETH_USDC,14523679,1649131508,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xca47eda28e4ba6643d2128ac483e2ffbc4c988ca1428cac77d1e45c95d013bc1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9c84f58bb51fabd18698efe95f5bab4f33e96e8f,63,0,5000000000.0,0.0,0.0,1.414887780867055e+18,70951289927.0,0x6d1051abe93e015201e8c5125173a0573b0463f7605bbf5fb8e73abe745f0896,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe86c010467d1113092d183fb9f6adf1388821bbe,288,0.0,2.848629348257132e+17,1000685105.0,0.0,67011342395.0,1,0x46d7549d20302ab4ae3d3a786e525d6dcd87ef6a9050158581be45c0a95525bd,843947729.0,0.0,0.0,2.388051757901917e+17,-3999.314895,1.130024846041342,-17.782667154556748,0.0206943948483,72.9146799850547,-90.69734713961145
