pair,block_number,timestamp,trigger_entity,trigger_tx,trigger_sender,trigger_to,trigger_tx_index,trigger_direction,trigger_amount0_in,trigger_amount1_in,trigger_amount0_out,trigger_amount1_out,trigger_gas_price,trigger_trade_size,backrunner_entity,backrunner_tx,backrunner_sender,backrunner_to,backrunner_tx_index,backrunner_amount0_in,backrunner_amount1_in,backrunner_amount0_out,backrunner_amount1_out,backrunner_gas_price,tx_index_gap,backrun_profit_usd,gas_cost_usd,net_profit_usd,trigger_value_usd
WETH_USDC,10118874,1590194181,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x8c6f9e897836f6fdd7d3120cf500e39ffc4d41ab5a7e3be30d7c8f8632ca4822,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,31,0,3000000000.0,0.0,0.0,1.4308368155208692e+19,17100000000.0,3000.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x9c5724d5a896ed875f2f138af0776af1437b20601a49b78e498d4935ad33e682,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,32,0.0,4.132866437848381e+18,865646827.0,0.0,17100000000.0,1,-0.8495870110392616,0.5377776744934948,-1.3873646855327564,3000.0
WETH_USDC,10121190,1590224566,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x1933d6f0a939d18f40e071fc90452502d2f1e2d28b02b3299e7d63099f6b4e98,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,66,0,5500000000.0,0.0,0.0,2.614788916922735e+19,12100000000.0,5500.0,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x7df07b694f6b96fca97d4504b1ae81b4ef862981b3be5e15647f126cb59dfc2d,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x000000000000006f6502b7f2bbac8c30a3f67e9a,67,0.0,1.599988210116382e+19,3361721182.0,0.0,12100000000.0,1,15.68132801683987,0.3795691928590953,15.301758823980775,5500.0
WETH_USDC,10155341,1590683915,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x124c30c4c247ba7dd9d650d48d689df64e0590930480915b7449dae8af61ae53,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,116,0,6759900000.0,0.0,0.0,3.0950711836356874e+19,37100000000.0,6759.9,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x211c8715da661e79f1aa181ecde2b63771ee5fd7b67a412cadab1aec4e3256ab,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,117,0.0,2.4464417765621264e+19,5324258844.0,0.0,37100000000.0,1,32.163495663709,1.2038099944024387,30.959685669306563,6759.9
WETH_USDC,10158455,1590725442,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x8ae0e3a5b55e00a878d81f675367a69d762ad31e28baaafe288a3c128cfe6757,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,81,0,3500000000.0,0.0,0.0,1.5618701936683799e+19,36000000000.0,3500.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x0d2f292e24b771ca2b9d74705712766794956b727bdd0e243ecb443cef8ec38f,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,84,0.0,5.625156959767003e+18,1257643051.0,0.0,36000000000.0,3,-1.1650594609354812,1.2084220662832155,-2.3734815272186967,3500.0
WETH_USDC,10182547,1591049056,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xc6041efad201178fdce7dc897256f698c40d82dcddb329567402f0c257af0487,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,93,0,3053679217.0,0.0,0.0,1.2530406487109464e+19,21000000000.0,3053.679217,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xab876dc3c9569211d9404d923d2ad8c5a606cd95ffaaca9ea949e644fcb724ae,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,94,0.0,7.288359701368382e+18,1769162355.0,0.0,21000000000.0,1,-0.32300254392566785,0.7647645155626547,-1.0877670594883226,3053.679217
WETH_USDC,10187574,1591116738,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x2d53b1e2583e4805c11043e671cfc4452839ddbd6fc7be856a4d9536cd8d3aea,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,27,0,4720872381.0,0.0,0.0,2e+19,54000000000.0,4720.872381,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x024cdf44b566e120853a94a7c4f60e1c338a6ef848c3c061d1597d36d65a4f4f,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,28,0.0,7.838574015860666e+18,1846775006.0,0.0,54000000000.0,1,-0.647826291336969,1.9090366323366008,-2.55686292367357,4720.872381
WETH_USDC,10188049,1591122784,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xae022463e0e73a3e27418dac658b06766d135830fb9875b645d909a51d2dc27f,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,83,0,4742650764.0,0.0,0.0,2e+19,24100000000.0,4742.650764,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0xbf41596737a819a64ed2c0ab804be04ecace683becca3b8077076a15d18c69e3,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x000000000000006f6502b7f2bbac8c30a3f67e9a,84,0.0,8.999880905346515e+18,2129302926.0,0.0,24100000000.0,1,0.0684880946296289,0.8552538165760935,-0.7867657219464645,4742.650764
WETH_USDC,10188559,1591129237,0x70ea56e46266f0137bac6b75710e3546f47c855d,0xe493d1dfc15b915b1821244e7220151ffaa0b19823fcf42fa717381fd0af02a0,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x70ea56e46266f0137bac6b75710e3546f47c855d,190,0,3500000000.0,0.0,0.0,1.4683475388218395e+19,21000000000.0,3500.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xf00d30d1053fd8448269974c5a539790aa97b049c314ba31b5909a5e48d66a8e,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,191,0.0,6.933417933536027e+18,1647136665.0,0.0,20999999999.0,1,-1.0606613977086,0.7488112829306591,-1.8094726806392591,3500.0
WETH_USDC,10200864,1591294633,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x3e7a93c97ec6929711c063e3928abdb71694b87ca7be9020aa05560928fd796f,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,54,0,4000000000.0,0.0,0.0,1.625368379662916e+19,22000000000.0,4000.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xd768dc8f39257d7a1f88badb0d21dd00baab3894013669d439cd9bc855838e3a,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,56,0.0,5.153319731609806e+18,1265534692.0,0.0,22000000000.0,2,-1.5257551083591352,0.811379788800999,-2.3371348971601345,4000.0
WETH_USDC,10208814,1591400975,0x70ea56e46266f0137bac6b75710e3546f47c855d,0xa952b6061e249114d5c447fcf491ea83ee08a9c77ecbe5d18fc8146cb6e6df98,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x70ea56e46266f0137bac6b75710e3546f47c855d,46,0,5850713061.0,0.0,0.0,2.3945971706587455e+19,24200000000.0,5850.713061,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,0xf326203bb544444de9663a0b53d87943066f349a5a99cf101bf30c5fc1ddc31e,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,47,0.0,1.599393329480934e+19,3895596463.0,0.0,24200000000.0,1,10.629129642956741,0.8817362908886747,9.747393352068066,5850.713061
WETH_USDC,10210583,1591425108,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1ad7447ddb3fdda6b108240f595a02aa5da75473dc1ce525a49f8d3c434019c7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,162,0,4320530543.0,0.0,0.0,1.7777770799709442e+19,19800000000.0,4320.530543,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x572b80b300a32b4f85b2aa20274ca5772639259811e835b660b6fd5d301fd750,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,163,0.0,8.315748779202866e+18,2015693356.0,0.0,19800000000.0,1,-0.07819012009349535,0.7199401582391918,-0.7981302783326871,4320.530543
WETH_USDC,10215654,1591493058,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x042e77839c660e664e628a4134d8632d335ec19a203db2eaa591e63b607159c2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,91,0,3540436032.0,0.0,0.0,1.4534626233087914e+19,26000000000.0,3540.436032,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x98aada4a00899ced12a80875aeafd90c08241a7a52d7a68be8308f8a95de5c6f,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,93,0.0,8.079246381297439e+18,1960725647.0,0.0,26000000000.0,2,-0.26947554883349767,0.9466082128209938,-1.2160837616544915,3540.436032
WETH_USDC,10219140,1591539395,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x17b2b5be56bc1d659e96fcf96532c116bc8768eb0b69a0325c074c8b147d5069,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,59,0,6216170153.0,0.0,0.0,2.596610346365877e+19,49000000000.0,6216.170153,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0xfcfea416f686ff72abca7ad5c3fe5d343c936cabe0310282b1a6a283f6bbc75b,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,60,0.0,1.871569728860311e+19,4465157059.0,0.0,49000000000.0,1,15.985886815106824,1.7472716945188265,14.238615120587998,6216.170153
WETH_USDC,10226206,1591633797,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,0x8a331ac26ccdac55a7f8db2cb47bd1336caea9386a977f5e988f6d078415d46c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,222,0,4367800770.0,0.0,0.0,1.7843115289260663e+19,31000000000.0,4367.80077,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0xdebb950ec513b025777a747521e80ab9ba8da28913d0457c8f64a34945b044a5,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,223,0.0,1.080593904503196e+19,2636222963.0,0.0,31000000000.0,1,2.5840939664913094,1.1333046290536053,1.450789337437704,4367.80077
WETH_USDC,10226249,1591634547,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,0x9d6049ac6315d703f06d1e1915806ca114b4c11749de0f7c2918608761954ae6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,228,0,3133175581.0,0.0,0.0,1.2786632308851235e+19,38194569288.0,3133.175581,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xda73a205d9d0ffb5689b9612ff9bf2f8403f26cea7e20cfc28aca8d59a3c09b3,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,229,0.0,1.1260190866239461e+19,2744226431.0,0.0,38194569288.0,1,3.1430388022699844,1.3946632982223175,1.748375504047667,3133.175581
WETH_USDC,10232609,1591719981,0xc3037b2a1a9e9268025ff6d45fe7095436446d52,0x712cb0e7915d77068f328b55a01c27aba921ad4f149f002496ef5cbc7c9dce1f,0xc3037b2a1a9e9268025ff6d45fe7095436446d52,0xc3037b2a1a9e9268025ff6d45fe7095436446d52,2,0,8091628574.0,0.0,0.0,3.286118583978515e+19,52910000000.0,8091.628574,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,0xea748c517b7e89ac420cfe26fb179cd5a76daf1630edae5c7d822e77efc68c56,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,3,0.0,2.168020652450638e+19,5328289622.0,0.0,52910000000.0,1,25.943831419205708,1.9410362774624268,24.00279514174328,8091.628574
WETH_USDC,10233180,1591727767,0xc2adda861f89bbb333c90c492cb837741916a225,0x41d2623340772738b2700f1d0f4a337c03468a9343be009072c697d57434bf4a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc2adda861f89bbb333c90c492cb837741916a225,27,0,3525792637.0,0.0,0.0,1.4389140938166303e+19,30000000000.0,3525.792637,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0xa8309869563b821df5dfdd36d9239a5806710ca84c07b84e8eefe2e6a859380c,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,29,0.0,7.959733823232989e+18,1943252807.0,0.0,30000000000.0,2,-0.24007535931446,1.0987450290221745,-1.3388203883366345,3525.792637
WETH_USDC,10235979,1591765740,0xedaedd22e653c504ff6806bf61664292848eb26e,0x9021fdd42515a456e14dfe7bdd8d02ae86ff180a0a71827d040b1006ae116426,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xedaedd22e653c504ff6806bf61664292848eb26e,92,0,4659039509.0,0.0,0.0,1.8906838399224197e+19,37000000000.0,4659.039509,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x9e0e0a9cad0e3b9dc38b84c5664bb348403577c2894ac9e019d22e3ab3d5d2fd,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,93,0.0,1.2386307761977969e+19,3041345271.0,0.0,37000000000.0,1,4.755638557897328,1.3606211620049724,3.3950173958923555,4659.039509
WETH_USDC,10237415,1591785062,0x8878df9e1a7c87dcbf6d3999d997f262c05d8c70,0xe70ff3f12610ca7d66d78f3a74e4be3751ad3ff451adfa003085b0895da78626,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8878df9e1a7c87dcbf6d3999d997f262c05d8c70,107,0,7250000000.0,0.0,0.0,2.922344657293844e+19,39000000000.0,7250.0,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0xf926237b1443791a2d01bc87da9cacee1003cf97ef2edcb0b4160b2a7391ad9c,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,110,0.0,2.9603364717565403e+19,7299708646.0,0.0,39000000000.0,3,57.70955532938751,1.431110790432719,56.278444538954794,7250.0
WETH_USDC,10238199,1591795157,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0xbcc7a2c192979257b4ad4187830962aaf6f65a6a971324dd18d747d5b997e126,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,126,0,3400000000.0,0.0,0.0,1.3825822107579666e+19,33000000000.0,3400.0,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x21fd70440517d36830c86cb6776c4f064b0dcb0416088c42e0bb2773de0b8a52,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,127,0.0,9.41101348824138e+18,2304252954.0,0.0,33000000000.0,1,1.063213924687716,1.2114305465205795,-0.14821662183286355,3400.0
WETH_USDC,10239478,1591812781,0x49f9316eb22de90d9343c573fbd7cc0b5ec6e19f,0xcead09d790e6f98b6992f1783cee40985f7283ae9148432c697696edae04b4e6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x49f9316eb22de90d9343c573fbd7cc0b5ec6e19f,70,0,5000000000.0,0.0,0.0,2.030734292561525e+19,42000000000.0,5000.0,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,0xa540b52238ae73c0d0753fb40bc08321e13e68a689f90e0629ca82e40dc57b8d,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,71,0.0,1.065353531374246e+19,2616713450.0,0.0,42000000000.0,1,2.41738371931433,1.5459718049015019,0.8714119144128281,5000.0
WETH_USDC,10242462,1591852084,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc3c669ca64a3ecc1da68311f4c9c3089f328f9fc2f654788ae752be832ccbd3d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,165,0,5100000000.0,0.0,0.0,2.0335567570152112e+19,29000000000.0,5100.0,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x284d58d994a607ff00348ddb1528e451617d09da0c27ed1d92282f7bbcbe4fa9,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,166,0.0,1.0746538623832773e+19,2688613895.0,0.0,29000000000.0,1,2.6501274880661185,1.0872284367698863,1.5628990512962322,5100.0
WETH_USDC,10248386,1591931753,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,0x280936a28f353100cc31586f54aebd881cd05e2775c54c2144d1cafd439aac5c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,149,0,3424559864.0,0.0,0.0,1.4539859797381659e+19,30000000000.0,3424.559864,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xfcc492ee2a90e3968bcc6e27cdd4177d0253ddd495ec472c633d8b05977810a0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,151,0.0,1.0766400480748165e+19,2523967350.0,0.0,30000000000.0,2,1.8402405223505411,1.0541658758601864,0.7860746464903547,3424.559864
WETH_USDC,10252266,1591983592,0xd9d39540d61f8d6eb2ee7eedfae93cc09cc24f0e,0xd75cca9f9f3f0672009dc32f917db98efc07f280c5eb96282870c9ed08d6c57b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xd9d39540d61f8d6eb2ee7eedfae93cc09cc24f0e,45,0,3500000000.0,0.0,0.0,1.4709258438103863e+19,29540125415.0,3500.0,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0xec04c95d36eb416677bed46f34dba32d7c9e2aa478d5cbf110d4b1f0f2f0ec26,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,46,0.0,1.0662495249697116e+19,2525434361.0,0.0,29540125415.0,1,1.6029177277355302,1.0488299729282549,0.5540877548072753,3500.0
WETH_USDC,10252775,1591990315,0xc2adda861f89bbb333c90c492cb837741916a225,0x987112bf8ffb72586a791cd109d66b91e9c7b81df5e77e0751fa234e52593e0d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc2adda861f89bbb333c90c492cb837741916a225,61,0,6088305129.0,0.0,0.0,2.5379288734039446e+19,32000000000.0,6088.305129,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x5e62442bc784cbbf7042f0562ba5466d996094a649df051b4b2014e6d73e9159,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,62,0.0,2.070914095594155e+19,4946317656.0,0.0,32000000000.0,1,20.20444857840357,1.1417829182740533,19.062665660129518,6088.305129
WETH_USDC,10258504,1592066890,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0x9f3676e56a7496b15d66a52fec45a4921eaf2cbd7715f95794bc03765e5714e9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,110,0,5129657435.0,0.0,0.0,2.1288394316807164e+19,24000000000.0,5129.657435,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x7581a4a026ff9b2530a5bbdb2713c14c9ad373ad0e14327a662d9a0fe44ccf94,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,111,0.0,2.089982624090069e+19,5006706720.0,0.0,24000000000.0,1,19.500465027434984,0.8590474538379462,18.64141757359704,5129.657435
WETH_USDC,10258718,1592069685,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0xa5134d9d04d31f8b8086dc31e97747bf86f7951e98b4d797cbcd26f661adb45d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,52,0,3655610787.0,0.0,0.0,1.526368100045558e+19,28000000000.0,3655.610787,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x863abec0569087886f25bafcc824858fd1c2875dac645d67660158a4d62b5e9b,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,53,0.0,6.87288948082841e+18,1640737144.0,0.0,27999999999.0,1,-1.2099122215979605,1.0033884081973048,-2.213300629795265,3655.610787
WETH_USDC,10259555,1592080323,0x379b4609bdf93b3584cf7b64bc78199cf185f1cd,0xa18246287edb5fb3ca2c2b065bed32d2cdd4b1c0d91c71e27e1d5872ffe1a145,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x379b4609bdf93b3584cf7b64bc78199cf185f1cd,115,0,3345351026.0,0.0,0.0,1.3977792071293565e+19,14000000000.0,3345.351026,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x23293762091a1a8ff7319bb3db4f0370505d5b404b514102696deaa3f85662ea,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,118,0.0,1.0464793110968414e+19,2492499429.0,0.0,14000000000.0,3,1.0877721926294726,0.49995871144473214,0.5878134811847404,3345.351026
WETH_USDC,10262771,1592122856,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe079257fd65903db29ebf9d7fa055bcca8eed81c7a5d5fd86e7cef3a0b3ba857,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,143,0,4494206745.0,0.0,0.0,1.88970136265853e+19,18000000000.0,4494.206745,0xb958a8f59ac6145851729f73c7a6968311d8b633,0xbefe51c156ae2753e72b936eeda9ea1f57a0ea963b759bf13c1c72f0c1f82c12,0xb958a8f59ac6145851729f73c7a6968311d8b633,0xb958a8f59ac6145851729f73c7a6968311d8b633,145,0.0,1.2004865610196042e+19,2844449392.0,0.0,18000000000.0,2,2.639216962030787,0.6391481355764396,2.0000688264543474,4494.206745
WETH_USDC,10271344,1592237747,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x32416b641a905fa72b2ec356a1eb726a8646eb15db0c3ad50cd244a56b82c981,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,126,0,5900000000.0,0.0,0.0,2.574100462872913e+19,39000000000.0,5900.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x76f405fa21e88481948a0a8881ce60a045316bb6ba589d5f1f67b71ec2d0a6fa,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,127,0.0,7.245874463365046e+18,1659983227.0,0.0,39000000000.0,1,1.1714546255909681,1.3392515861893153,-0.16779696059834714,5900.0
WETH_USDC,10271662,1592241793,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x55b04b561f43a5450d5a2d531fc19bac6d7b8fb3e77221104c2771fc5b4031c8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,154,0,7500000000.0,0.0,0.0,3.2510631531493274e+19,39000000000.0,7500.0,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0xace08d1ddd3a3c2a9e9a84301b745a655d4e2a3f2a5e517fb82630591e9223d4,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,0x40a7cb7052c274cc2e568c324b4c5d94383bec4f,155,0.0,1.6363919508255924e+19,3770644618.0,0.0,39000000000.0,1,7.083071770714014,1.3454499720762734,5.737621798637741,7500.0
WETH_USDC,10271955,1592245623,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x49f6aa064b74772608dd0ba750a757bd30ceeaff4e6dc24335f5f76b74f12db0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,79,0,3713472781.0,0.0,0.0,1.5972581526645305e+19,32000000000.0,3713.472781,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x161c50a1dcbdbd68292b0c0b0e49d801b0eb4acc1a4689fd310f034e157c5a5a,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,80,0.0,4.022421942327392e+18,932912154.0,0.0,32000000000.0,1,-1.6811264804761095,1.1152603607046347,-2.796386841180744,3713.472781
WETH_USDC,10272285,1592249851,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0xe9f4a41c7bf6aedb2b954f1fc775c5ec90b63eb55124ba8ad02d03740aa91607,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,25,0,3000000000.0,0.0,0.0,1.2797964398997686e+19,50000000000.0,3000.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x1f7b8f4eaca3b6ab1477003a470a987d873aea02b45432583df4b2b07008c758,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,27,0.0,8.882143674287173e+18,2072079895.0,0.0,49999999999.0,2,-0.7006128310858912,1.7502366971867116,-2.450849528272603,3000.0
WETH_USDC,10277902,1592325143,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb67c10bd513270e77fce40f8b1e11aafdf9356025f06866947bd5669fd278288,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,84,0,4690911500.0,0.0,0.0,2e+19,45650000000.0,4690.9115,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0xc720a77b7ba4bb6213fe1eb8596f5209ede621897b989aab3c157d8b326a71a0,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,85,0.0,4.5970040272712724e+18,1076437061.0,0.0,45650000000.0,1,-1.8357999037202717,1.6061489986165984,-3.44194890233687,4691.198243494993
